user_id,device,country,campaign_name,channel,signup_date,first_purchase_date,total_purchases,lifetime_value,customer_segment
292,mobile,India,Organic Search,Organic,2025-07-03,2025-07-09,2,236.85,Repeat Customer
293,mobile,UK,Email Newsletter,Email,2025-10-14,,0,0.0,Non-Purchaser
294,desktop,India,Google Search - Generic,Google Ads,2025-07-28,,0,0.0,Non-Purchaser
295,mobile,USA,Organic Search,Organic,2025-07-09,2025-07-10,1,138.24,One-time Buyer
296,tablet,USA,Email Newsletter,Email,2025-08-15,,0,0.0,Non-Purchaser
297,desktop,Canada,Facebook Ads - Retargeting,Facebook,2025-09-28,2025-10-05,1,124.21,One-time Buyer
298,mobile,UK,Google Search - Brand,Google Ads,2025-07-15,,0,0.0,Non-Purchaser
299,mobile,India,Google Search - Brand,Google Ads,2025-08-29,,0,0.0,Non-Purchaser
300,desktop,USA,Organic Search,Organic,2025-07-06,2025-08-01,1,241.6,One-time Buyer
301,desktop,India,Direct Traffic,Direct,2025-07-04,2025-07-05,2,299.98,Repeat Customer
302,desktop,USA,Instagram Influencer,Instagram,2025-08-16,,0,0.0,Non-Purchaser
303,mobile,Canada,Organic Search,Organic,2025-08-17,,0,0.0,Non-Purchaser
304,tablet,USA,Email Newsletter,Email,2025-08-31,,0,0.0,Non-Purchaser
305,mobile,UK,Google Search - Brand,Google Ads,2025-09-17,,0,0.0,Non-Purchaser
306,desktop,Canada,Google Search - Brand,Google Ads,2025-12-31,2025-12-31,1,277.75,One-time Buyer
307,desktop,USA,Google Search - Generic,Google Ads,2025-08-14,,0,0.0,Non-Purchaser
308,mobile,USA,Organic Search,Organic,2025-07-24,2025-07-25,1,41.34,One-time Buyer
309,desktop,UK,Organic Search,Organic,2025-10-05,,0,0.0,Non-Purchaser
310,mobile,India,Organic Search,Organic,2025-07-20,,0,0.0,Non-Purchaser
311,tablet,USA,Organic Search,Organic,2025-08-05,2025-09-09,1,125.53,One-time Buyer
312,mobile,USA,Google Search - Generic,Google Ads,2025-07-05,2025-07-25,2,140.6,Repeat Customer
313,tablet,USA,Google Search - Generic,Google Ads,2025-07-02,,0,0.0,Non-Purchaser
314,mobile,Australia,Google Search - Brand,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
315,desktop,USA,Organic Search,Organic,2025-10-19,2025-10-31,1,41.87,One-time Buyer
316,mobile,USA,Organic Search,Organic,2025-09-11,2025-10-16,1,147.53,One-time Buyer
317,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-08-02,,0,0.0,Non-Purchaser
318,mobile,Canada,Email Newsletter,Email,2025-07-12,,0,0.0,Non-Purchaser
319,desktop,USA,Google Search - Generic,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
320,mobile,Australia,Direct Traffic,Direct,2025-07-18,2025-07-26,1,43.46,One-time Buyer
321,mobile,UK,Organic Search,Organic,2025-08-18,,0,0.0,Non-Purchaser
322,mobile,UK,YouTube Ads,YouTube,2025-09-15,2025-09-21,1,103.48,One-time Buyer
323,tablet,USA,Organic Search,Organic,2025-09-04,2025-10-04,1,98.04,One-time Buyer
324,mobile,India,Organic Search,Organic,2025-07-21,,0,0.0,Non-Purchaser
325,mobile,USA,Google Search - Brand,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
326,mobile,USA,Organic Search,Organic,2025-09-20,2025-09-28,1,10.27,One-time Buyer
327,mobile,USA,Google Search - Generic,Google Ads,2025-08-19,,0,0.0,Non-Purchaser
328,mobile,Canada,Direct Traffic,Direct,2025-08-27,,0,0.0,Non-Purchaser
329,mobile,UK,Organic Search,Organic,2025-08-03,2025-08-03,3,185.04,Repeat Customer
330,desktop,UK,Organic Search,Organic,2025-07-18,2025-07-21,1,322.77,One-time Buyer
331,desktop,USA,Organic Search,Organic,2025-07-27,2025-09-08,1,295.98,One-time Buyer
332,mobile,Canada,Google Search - Generic,Google Ads,2025-09-25,,0,0.0,Non-Purchaser
333,mobile,Canada,Organic Search,Organic,2025-07-01,2025-07-06,1,197.64,One-time Buyer
334,desktop,USA,Google Search - Brand,Google Ads,2025-07-08,2025-07-09,1,78.71,One-time Buyer
335,mobile,India,Organic Search,Organic,2025-07-03,,0,0.0,Non-Purchaser
336,desktop,USA,Organic Search,Organic,2025-07-03,,0,0.0,Non-Purchaser
337,mobile,Canada,Google Search - Generic,Google Ads,2025-10-26,2025-11-06,1,126.29,One-time Buyer
338,mobile,USA,Organic Search,Organic,2025-09-13,,0,0.0,Non-Purchaser
339,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-08-09,,0,0.0,Non-Purchaser
340,desktop,Australia,Google Search - Generic,Google Ads,2025-07-07,2025-07-15,2,186.01,Repeat Customer
341,mobile,Australia,Organic Search,Organic,2025-08-11,,0,0.0,Non-Purchaser
342,mobile,USA,Google Search - Generic,Google Ads,2025-08-09,2025-10-06,1,314.36,One-time Buyer
343,mobile,USA,Google Search - Brand,Google Ads,2025-07-12,,0,0.0,Non-Purchaser
344,desktop,USA,Google Search - Generic,Google Ads,2025-08-04,2025-08-10,1,483.88,One-time Buyer
345,desktop,India,Google Search - Generic,Google Ads,2025-08-01,2025-08-13,1,24.83,One-time Buyer
346,mobile,UK,Organic Search,Organic,2025-08-28,,0,0.0,Non-Purchaser
347,mobile,USA,YouTube Ads,YouTube,2025-08-31,,0,0.0,Non-Purchaser
348,desktop,USA,Google Search - Generic,Google Ads,2025-07-03,,0,0.0,Non-Purchaser
349,mobile,Australia,Email Newsletter,Email,2025-07-29,2025-08-22,1,139.29,One-time Buyer
350,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-08-29,,0,0.0,Non-Purchaser
351,mobile,USA,YouTube Ads,YouTube,2025-08-12,2025-08-18,2,273.72,Repeat Customer
352,desktop,USA,Instagram Influencer,Instagram,2025-10-27,,0,0.0,Non-Purchaser
353,mobile,USA,Direct Traffic,Direct,2025-09-04,2025-10-10,1,116.21,One-time Buyer
354,desktop,UK,Google Search - Brand,Google Ads,2025-07-11,,0,0.0,Non-Purchaser
355,mobile,Australia,YouTube Ads,YouTube,2025-07-05,2025-08-09,1,152.89,One-time Buyer
356,mobile,India,Google Search - Generic,Google Ads,2025-09-01,,0,0.0,Non-Purchaser
357,desktop,UK,YouTube Ads,YouTube,2025-07-02,,0,0.0,Non-Purchaser
358,mobile,India,Google Search - Generic,Google Ads,2025-08-23,2025-08-23,4,433.2,Repeat Customer
359,mobile,USA,Google Search - Brand,Google Ads,2025-12-19,,0,0.0,Non-Purchaser
360,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-22,2025-08-22,1,155.15,One-time Buyer
361,desktop,Australia,Organic Search,Organic,2025-07-30,,0,0.0,Non-Purchaser
362,desktop,USA,Google Search - Generic,Google Ads,2025-09-01,,0,0.0,Non-Purchaser
363,tablet,USA,Email Newsletter,Email,2025-08-07,,0,0.0,Non-Purchaser
364,desktop,Australia,Instagram Influencer,Instagram,2025-08-18,,0,0.0,Non-Purchaser
365,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-12-21,2025-12-26,2,489.09000000000003,Repeat Customer
366,mobile,Canada,Email Newsletter,Email,2025-07-30,,0,0.0,Non-Purchaser
367,desktop,Australia,Google Search - Generic,Google Ads,2025-12-31,2025-12-31,1,69.15,One-time Buyer
368,mobile,UK,Organic Search,Organic,2025-11-21,,0,0.0,Non-Purchaser
369,desktop,USA,Google Search - Brand,Google Ads,2025-07-14,2025-07-27,1,153.35,One-time Buyer
370,desktop,USA,Direct Traffic,Direct,2025-07-05,,0,0.0,Non-Purchaser
371,mobile,USA,Instagram Influencer,Instagram,2025-07-07,,0,0.0,Non-Purchaser
372,desktop,USA,Organic Search,Organic,2025-07-02,,0,0.0,Non-Purchaser
373,mobile,Canada,Organic Search,Organic,2025-07-07,,0,0.0,Non-Purchaser
374,mobile,USA,Organic Search,Organic,2025-09-09,2025-09-23,3,185.37,Repeat Customer
375,tablet,USA,Facebook Ads - Retargeting,Facebook,2025-07-05,2025-07-09,2,68.58,Repeat Customer
376,mobile,UK,Google Search - Brand,Google Ads,2025-07-24,2025-08-01,1,87.51,One-time Buyer
377,mobile,UK,Organic Search,Organic,2025-10-22,,0,0.0,Non-Purchaser
378,mobile,India,Google Search - Generic,Google Ads,2025-07-02,2025-07-05,2,195.73000000000002,Repeat Customer
379,desktop,USA,Google Search - Generic,Google Ads,2025-10-11,,0,0.0,Non-Purchaser
380,desktop,India,Organic Search,Organic,2025-07-21,,0,0.0,Non-Purchaser
381,desktop,UK,Organic Search,Organic,2025-07-08,,0,0.0,Non-Purchaser
382,desktop,USA,Google Search - Generic,Google Ads,2025-09-11,,0,0.0,Non-Purchaser
383,mobile,USA,Google Search - Generic,Google Ads,2025-08-30,,0,0.0,Non-Purchaser
384,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-11-06,2025-11-08,1,181.45,One-time Buyer
385,desktop,UK,Facebook Ads - Retargeting,Facebook,2025-09-20,2025-10-31,1,77.85,One-time Buyer
386,mobile,USA,Google Search - Generic,Google Ads,2025-10-08,,0,0.0,Non-Purchaser
387,mobile,Australia,Google Search - Brand,Google Ads,2025-07-21,,0,0.0,Non-Purchaser
388,tablet,UK,Facebook Ads - Retargeting,Facebook,2025-07-12,,0,0.0,Non-Purchaser
389,desktop,Australia,Direct Traffic,Direct,2025-09-23,,0,0.0,Non-Purchaser
390,desktop,USA,Organic Search,Organic,2025-10-09,,0,0.0,Non-Purchaser
391,desktop,USA,Direct Traffic,Direct,2025-12-31,2025-12-31,1,170.52,One-time Buyer
392,mobile,USA,Email Newsletter,Email,2025-08-02,,0,0.0,Non-Purchaser
393,desktop,USA,Google Search - Generic,Google Ads,2025-07-29,,0,0.0,Non-Purchaser
394,mobile,India,Instagram Influencer,Instagram,2025-09-30,,0,0.0,Non-Purchaser
395,mobile,USA,Google Search - Brand,Google Ads,2025-07-26,,0,0.0,Non-Purchaser
396,desktop,USA,Google Search - Generic,Google Ads,2025-12-10,,0,0.0,Non-Purchaser
397,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-10-28,,0,0.0,Non-Purchaser
398,desktop,USA,Email Newsletter,Email,2025-08-04,,0,0.0,Non-Purchaser
399,mobile,India,Organic Search,Organic,2025-09-23,2025-09-25,1,246.85,One-time Buyer
400,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-09-24,,0,0.0,Non-Purchaser
401,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-07-07,2025-07-17,2,352.63,Repeat Customer
402,mobile,USA,Google Search - Generic,Google Ads,2025-11-20,2025-11-21,1,124.19,One-time Buyer
403,mobile,Australia,Instagram Influencer,Instagram,2025-08-12,2025-08-17,1,413.14,One-time Buyer
404,mobile,Canada,Direct Traffic,Direct,2025-10-15,,0,0.0,Non-Purchaser
405,tablet,USA,Organic Search,Organic,2025-07-24,2025-08-20,2,518.64,Repeat Customer
406,mobile,USA,Google Search - Generic,Google Ads,2025-11-15,,0,0.0,Non-Purchaser
407,mobile,India,Google Search - Brand,Google Ads,2025-07-31,2025-08-03,1,17.91,One-time Buyer
408,mobile,UK,Instagram Influencer,Instagram,2025-07-01,,0,0.0,Non-Purchaser
409,desktop,Canada,Email Newsletter,Email,2025-11-21,2025-11-21,1,31.89,One-time Buyer
410,mobile,USA,Google Search - Generic,Google Ads,2025-07-06,2025-07-07,1,64.75,One-time Buyer
411,desktop,USA,Organic Search,Organic,2025-07-24,,0,0.0,Non-Purchaser
412,desktop,Canada,Organic Search,Organic,2025-12-30,,0,0.0,Non-Purchaser
413,mobile,UK,Organic Search,Organic,2025-12-31,,0,0.0,Non-Purchaser
414,mobile,UK,Google Search - Generic,Google Ads,2025-08-21,,0,0.0,Non-Purchaser
415,desktop,UK,Google Search - Generic,Google Ads,2025-08-30,,0,0.0,Non-Purchaser
416,desktop,USA,Google Search - Brand,Google Ads,2025-08-06,2025-08-10,2,181.73999999999998,Repeat Customer
417,desktop,Canada,Google Search - Generic,Google Ads,2025-07-22,,0,0.0,Non-Purchaser
418,mobile,Australia,Instagram Influencer,Instagram,2025-07-25,,0,0.0,Non-Purchaser
419,mobile,India,Organic Search,Organic,2025-09-07,,0,0.0,Non-Purchaser
420,mobile,USA,Google Search - Brand,Google Ads,2025-09-24,2025-10-22,1,143.45,One-time Buyer
421,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-10-04,,0,0.0,Non-Purchaser
422,mobile,India,Email Newsletter,Email,2025-10-04,2025-10-24,1,81.4,One-time Buyer
423,desktop,UK,Google Search - Generic,Google Ads,2025-07-06,2025-07-17,1,423.4,One-time Buyer
424,mobile,UK,Organic Search,Organic,2025-08-11,,0,0.0,Non-Purchaser
425,desktop,Australia,Instagram Influencer,Instagram,2025-07-04,2025-07-09,1,29.62,One-time Buyer
426,desktop,UK,Google Search - Generic,Google Ads,2025-08-18,2025-09-04,1,68.54,One-time Buyer
427,mobile,UK,Organic Search,Organic,2025-08-05,,0,0.0,Non-Purchaser
428,desktop,USA,Google Search - Brand,Google Ads,2025-11-11,2025-11-15,1,133.34,One-time Buyer
429,mobile,USA,Organic Search,Organic,2025-07-27,,0,0.0,Non-Purchaser
430,desktop,USA,Organic Search,Organic,2025-07-08,,0,0.0,Non-Purchaser
431,mobile,India,Google Search - Brand,Google Ads,2025-07-10,,0,0.0,Non-Purchaser
432,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-26,2025-09-29,2,114.25999999999999,Repeat Customer
433,desktop,UK,Google Search - Generic,Google Ads,2025-08-28,,0,0.0,Non-Purchaser
434,mobile,India,YouTube Ads,YouTube,2025-07-07,,0,0.0,Non-Purchaser
435,desktop,UK,Instagram Influencer,Instagram,2025-07-06,,0,0.0,Non-Purchaser
436,mobile,UK,Google Search - Brand,Google Ads,2025-09-12,,0,0.0,Non-Purchaser
437,mobile,USA,Google Search - Generic,Google Ads,2025-07-05,,0,0.0,Non-Purchaser
438,mobile,India,Organic Search,Organic,2025-10-14,2025-10-14,2,298.59000000000003,Repeat Customer
439,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-13,,0,0.0,Non-Purchaser
440,mobile,USA,Organic Search,Organic,2025-07-06,2025-07-19,2,326.58000000000004,Repeat Customer
441,desktop,USA,Organic Search,Organic,2025-07-06,2025-07-22,1,390.42,One-time Buyer
442,desktop,USA,YouTube Ads,YouTube,2025-12-31,2025-12-31,1,122.76,One-time Buyer
443,desktop,USA,Email Newsletter,Email,2025-07-29,2025-08-25,2,511.85,Repeat Customer
444,tablet,Canada,YouTube Ads,YouTube,2025-07-29,,0,0.0,Non-Purchaser
445,mobile,USA,Organic Search,Organic,2025-10-11,2025-10-17,2,607.64,Repeat Customer
446,desktop,Canada,Email Newsletter,Email,2025-12-27,2025-12-31,1,43.39,One-time Buyer
447,mobile,USA,Organic Search,Organic,2025-12-31,2025-12-31,1,107.05,One-time Buyer
448,desktop,USA,Instagram Influencer,Instagram,2025-09-24,2025-10-05,1,14.51,One-time Buyer
449,mobile,UK,Organic Search,Organic,2025-07-29,,0,0.0,Non-Purchaser
450,tablet,Australia,Instagram Influencer,Instagram,2025-07-06,,0,0.0,Non-Purchaser
451,desktop,India,Organic Search,Organic,2025-09-30,,0,0.0,Non-Purchaser
452,tablet,Australia,Organic Search,Organic,2025-08-19,,0,0.0,Non-Purchaser
453,desktop,Canada,Instagram Influencer,Instagram,2025-08-03,2025-08-06,1,33.34,One-time Buyer
454,desktop,Canada,Google Search - Generic,Google Ads,2025-11-22,,0,0.0,Non-Purchaser
455,desktop,UK,Google Search - Generic,Google Ads,2025-07-08,,0,0.0,Non-Purchaser
456,mobile,UK,Email Newsletter,Email,2025-08-11,,0,0.0,Non-Purchaser
457,mobile,USA,Organic Search,Organic,2025-07-01,,0,0.0,Non-Purchaser
458,mobile,UK,Instagram Influencer,Instagram,2025-08-08,2025-09-10,1,72.51,One-time Buyer
459,mobile,USA,Email Newsletter,Email,2025-07-04,,0,0.0,Non-Purchaser
460,mobile,USA,Google Search - Generic,Google Ads,2025-07-08,2025-07-13,2,382.27,Repeat Customer
461,mobile,UK,Google Search - Brand,Google Ads,2025-07-08,,0,0.0,Non-Purchaser
462,mobile,USA,Google Search - Generic,Google Ads,2025-09-02,2025-09-02,2,99.64,Repeat Customer
463,tablet,USA,Google Search - Generic,Google Ads,2025-09-22,2025-10-04,1,78.35,One-time Buyer
464,desktop,USA,Google Search - Generic,Google Ads,2025-08-23,2025-09-05,1,265.44,One-time Buyer
465,mobile,Australia,Instagram Influencer,Instagram,2025-12-31,,0,0.0,Non-Purchaser
466,mobile,USA,Google Search - Brand,Google Ads,2025-07-29,,0,0.0,Non-Purchaser
467,mobile,USA,Google Search - Generic,Google Ads,2025-07-21,,0,0.0,Non-Purchaser
468,mobile,India,Organic Search,Organic,2025-11-01,2025-11-14,2,288.59000000000003,Repeat Customer
469,desktop,UK,Organic Search,Organic,2025-07-16,,0,0.0,Non-Purchaser
470,mobile,USA,Google Search - Brand,Google Ads,2025-12-31,,0,0.0,Non-Purchaser
471,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-01,,0,0.0,Non-Purchaser
472,desktop,USA,Instagram Influencer,Instagram,2025-12-31,,0,0.0,Non-Purchaser
473,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-07-03,,0,0.0,Non-Purchaser
474,mobile,USA,Google Search - Generic,Google Ads,2025-11-13,,0,0.0,Non-Purchaser
475,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-08-15,,0,0.0,Non-Purchaser
476,mobile,India,Direct Traffic,Direct,2025-12-31,,0,0.0,Non-Purchaser
477,mobile,UK,Email Newsletter,Email,2025-07-05,,0,0.0,Non-Purchaser
478,mobile,UK,Organic Search,Organic,2025-08-19,,0,0.0,Non-Purchaser
479,mobile,USA,Organic Search,Organic,2025-12-31,,0,0.0,Non-Purchaser
480,mobile,USA,Organic Search,Organic,2025-08-15,2025-08-28,1,232.75,One-time Buyer
481,mobile,India,Facebook Ads - Retargeting,Facebook,2025-08-30,2025-09-01,2,374.44,Repeat Customer
482,desktop,USA,Google Search - Brand,Google Ads,2025-09-11,,0,0.0,Non-Purchaser
483,desktop,India,Facebook Ads - Retargeting,Facebook,2025-08-06,2025-08-08,1,157.87,One-time Buyer
484,mobile,UK,Organic Search,Organic,2025-08-30,,0,0.0,Non-Purchaser
485,mobile,India,Organic Search,Organic,2025-08-23,,0,0.0,Non-Purchaser
486,desktop,USA,YouTube Ads,YouTube,2025-11-19,,0,0.0,Non-Purchaser
487,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-03,2025-07-10,1,69.13,One-time Buyer
488,desktop,Canada,Organic Search,Organic,2025-07-21,2025-07-27,2,176.14,Repeat Customer
489,desktop,Canada,Instagram Influencer,Instagram,2025-12-31,,0,0.0,Non-Purchaser
490,mobile,USA,Email Newsletter,Email,2025-11-12,2025-11-13,1,75.8,One-time Buyer
491,mobile,Australia,Google Search - Generic,Google Ads,2025-08-07,,0,0.0,Non-Purchaser
492,mobile,USA,Google Search - Generic,Google Ads,2025-08-29,,0,0.0,Non-Purchaser
493,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-07-20,2025-07-20,1,147.64,One-time Buyer
494,mobile,UK,Google Search - Brand,Google Ads,2025-07-13,,0,0.0,Non-Purchaser
495,desktop,Canada,Google Search - Generic,Google Ads,2025-08-08,2025-08-23,1,171.8,One-time Buyer
496,mobile,Australia,Organic Search,Organic,2025-07-27,2025-08-24,1,13.49,One-time Buyer
497,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-08-23,2025-08-25,1,187.38,One-time Buyer
498,mobile,USA,Google Search - Generic,Google Ads,2025-07-05,2025-07-13,1,45.55,One-time Buyer
499,mobile,UK,Facebook Ads - Retargeting,Facebook,2025-12-31,2025-12-31,2,377.65,Repeat Customer
500,mobile,USA,Google Search - Brand,Google Ads,2025-12-31,2025-12-31,2,385.76,Repeat Customer
501,mobile,USA,Email Newsletter,Email,2025-09-12,2025-10-15,1,389.04,One-time Buyer
502,mobile,UK,Google Search - Brand,Google Ads,2025-08-16,2025-09-10,1,94.06,One-time Buyer
503,desktop,USA,Facebook Ads - Retargeting,Facebook,2025-07-23,2025-07-24,2,301.53999999999996,Repeat Customer
504,mobile,UK,Email Newsletter,Email,2025-10-11,,0,0.0,Non-Purchaser
505,desktop,USA,Google Search - Brand,Google Ads,2025-09-09,,0,0.0,Non-Purchaser
506,mobile,Canada,Email Newsletter,Email,2025-07-11,,0,0.0,Non-Purchaser
507,mobile,UK,Google Search - Brand,Google Ads,2025-11-25,,0,0.0,Non-Purchaser
508,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-10-14,,0,0.0,Non-Purchaser
509,desktop,USA,Google Search - Brand,Google Ads,2025-12-30,2025-12-31,1,122.45,One-time Buyer
510,mobile,USA,Facebook Ads - Retargeting,Facebook,2025-09-17,2025-09-30,1,172.06,One-time Buyer
511,mobile,USA,Google Search - Generic,Google Ads,2025-08-27,2025-09-11,1,292.53,One-time Buyer
512,mobile,Canada,Google Search - Generic,Google Ads,2025-08-03,,0,0.0,Non-Purchaser
513,mobile,Australia,Organic Search,Organic,2025-12-12,2025-12-31,1,151.8,One-time Buyer
514,mobile,Canada,Facebook Ads - Retargeting,Facebook,2025-10-31,,0,0.0,Non-Purchaser
515,desktop,UK,Organic Search,Organic,2025-07-03,,0,0.0,Non-Purchaser
516,mobile,USA,Organic Search,Organic,2025-07-02,,0,0.0,Non-Purchaser
517,desktop,USA,Google Search - Generic,Google Ads,2025-07-29,2025-08-03,1,58.06,One-time Buyer
518,mobile,India,Google Search - Brand,Google Ads,2025-10-10,2025-10-13,2,194.44,Repeat Customer
519,desktop,Australia,Google Search - Brand,Google Ads,2025-12-31,2025-12-31,1,67.97,One-time Buyer
520,desktop,UK,Instagram Influencer,Instagram,2025-07-10,,0,0.0,Non-Purchaser
521,mobile,USA,YouTube Ads,YouTube,2025-08-25,2025-09-02,2,178.15,Repeat Customer
522,desktop,Canada,Google Search - Generic,Google Ads,2025-07-30,,0,0.0,Non-Purchaser
523,desktop,USA,Organic Search,Organic,2025-12-31,,0,0.0,Non-Purchaser
524,mobile,Canada,Organic Search,Organic,2025-10-21,,0,0.0,Non-Purchaser
525,mobile,India,Organic Search,Organic,2025-10-20,2025-10-27,3,105.65,Repeat Customer
526,desktop,USA,Organic Search,Organic,2025-08-08,2025-09-06,1,30.3,One-time Buyer
527,mobile,Australia,Direct Traffic,Direct,2025-08-02,2025-08-09,1,95.89,One-time Buyer
528,mobile,Australia,Google Search - Generic,Google Ads,2025-07-20,2025-08-11,1,147.8,One-time Buyer
529,desktop,Australia,Google Search - Brand,Google Ads,2025-07-04,,0,0.0,Non-Purchaser
530,mobile,UK,Google Search - Generic,Google Ads,2025-10-31,2025-11-03,1,276.13,One-time Buyer
531,desktop,USA,Google Search - Brand,Google Ads,2025-10-11,2025-11-07,1,25.26,One-time Buyer
532,desktop,UK,Organic Search,Organic,2025-12-31,,0,0.0,Non-Purchaser
533,tablet,USA,Email Newsletter,Email,2025-12-31,,0,0.0,Non-Purchaser
534,mobile,USA,Google Search - Generic,Google Ads,2025-08-19,2025-08-28,1,117.06,One-time Buyer
